Date and Time, X-Value, Y-Value, Z-Value, Battery Level, Currently Charging?
2024/02/12 14:10:15:873,0.1796,-0.1389,-9.9455,91,false
2024/02/12 14:10:16:030,0.2107,-0.1772,-9.9503,91,false
2024/02/12 14:10:16:189,0.249,-0.1604,-9.9335,91,false
2024/02/12 14:10:16:350,0.1867,-0.0742,-9.9934,91,false
2024/02/12 14:10:16:509,0.2083,-0.1269,-9.9407,91,false
2024/02/12 14:10:16:669,0.2753,-0.2107,-9.9647,91,false
2024/02/12 14:10:16:830,0.2155,-0.1484,-9.9575,91,false
2024/02/12 14:10:16:989,0.2203,-0.1341,-9.9695,91,false
2024/02/12 14:10:17:148,0.2634,-0.1796,-9.9671,91,false
2024/02/12 14:10:17:309,0.2274,-0.17,-9.9623,91,false
2024/02/12 14:10:17:467,0.1724,-0.0838,-9.9455,91,false
2024/02/12 14:10:17:628,0.1796,-0.1317,-9.9264,91,false
2024/02/12 14:10:17:788,0.2418,-0.1676,-9.9503,91,false
2024/02/12 14:10:17:947,0.2586,-0.1508,-9.9527,91,false
2024/02/12 14:10:18:106,0.2682,-0.2059,-9.9503,91,false
2024/02/12 14:10:18:267,0.2059,-0.182,-9.912,91,false
2024/02/12 14:10:18:427,0.2083,-0.1604,-9.9288,91,false
2024/02/12 14:10:18:586,0.2418,-0.1317,-9.9838,91,false
2024/02/12 14:10:18:746,0.1796,-0.1125,-9.9407,91,false
2024/02/12 14:10:18:905,0.1796,-0.1125,-9.9383,91,false
2024/02/12 14:10:19:064,0.2801,-0.17,-9.9407,91,false
2024/02/12 14:10:19:226,0.2131,-0.1604,-9.9647,91,false
2024/02/12 14:10:19:383,0.1844,-0.1365,-9.9647,91,false
2024/02/12 14:10:19:544,0.1628,-0.2179,-9.9742,91,false
2024/02/12 14:10:19:705,0.2969,-0.17,-9.9934,91,false
2024/02/12 14:10:19:864,0.2059,-0.2203,-9.9192,91,false
2024/02/12 14:10:20:023,0.261,-0.2059,-9.9599,91,false
2024/02/12 14:10:20:184,0.2251,-0.1173,-9.9599,91,false
2024/02/12 14:10:20:343,0.1891,-0.1724,-9.9575,91,false
2024/02/12 14:10:20:503,0.2059,-0.1149,-9.9311,91,false
2024/02/12 14:10:20:663,0.2514,-0.2011,-9.9335,91,false
2024/02/12 14:10:20:823,0.1652,-0.1437,-9.9766,91,false
2024/02/12 14:10:20:981,0.2466,-0.158,-9.991,91,false
2024/02/12 14:10:21:143,0.2394,-0.17,-9.9383,91,false
2024/02/12 14:10:21:301,0.1796,-0.1915,-9.9527,91,false
2024/02/12 14:10:21:461,0.2107,-0.182,-9.9814,91,false
2024/02/12 14:10:21:622,0.2155,-0.1269,-9.9862,91,false
2024/02/12 14:10:21:781,0.2322,-0.1652,-9.9383,91,false
2024/02/12 14:10:21:941,0.2011,-0.2418,-9.9742,91,false
2024/02/12 14:10:22:101,0.1891,-0.1963,-9.9599,91,false
2024/02/12 14:10:22:259,0.1628,-0.1269,-9.979,91,false
2024/02/12 14:10:22:420,0.2658,-0.182,-9.9742,91,false
2024/02/12 14:10:22:581,0.1844,-0.1508,-9.9862,91,false
2024/02/12 14:10:22:739,0.249,-0.1269,-9.9647,91,false
2024/02/12 14:10:22:895,0.2107,-0.1053,-9.9695,91,false
2024/02/12 14:10:23:058,0.1891,-0.2155,-9.9647,91,false
2024/02/12 14:10:23:219,0.2131,-0.1269,-9.9096,91,false
2024/02/12 14:10:23:378,0.2227,-0.1269,-9.9814,91,false
2024/02/12 14:10:23:539,0.1748,-0.1269,-9.8952,91,false
2024/02/12 14:10:23:698,0.1939,-0.1796,-9.991,91,false
2024/02/12 14:10:23:858,0.2346,-0.2083,-9.9311,91,false
2024/02/12 14:10:24:019,0.2227,-0.1341,-9.9335,91,false
2024/02/12 14:10:24:178,0.2466,-0.146,-9.9982,91,false
2024/02/12 14:10:24:337,0.2107,-0.1508,-9.979,91,false
2024/02/12 14:10:24:498,0.2562,-0.1437,-9.9503,91,false
2024/02/12 14:10:24:656,0.2155,-0.1652,-9.8857,91,false
2024/02/12 14:10:24:817,0.2227,-0.158,-9.8857,91,false
2024/02/12 14:10:24:977,0.2514,-0.1772,-10.0126,91,false
2024/02/12 14:10:25:135,0.237,-0.1484,-9.9671,91,false
2024/02/12 14:10:25:295,0.2442,-0.1437,-9.9503,91,false
2024/02/12 14:10:25:456,0.1939,-0.1101,-9.9814,91,false
2024/02/12 14:10:25:615,0.2466,-0.1484,-9.9024,91,false
2024/02/12 14:10:25:774,0.2634,-0.158,-9.9479,91,false
2024/02/12 14:10:25:935,0.2011,-0.1628,-9.9695,91,false
2024/02/12 14:10:26:093,0.2274,-0.1652,-9.9431,91,false
2024/02/12 14:10:26:253,0.1628,-0.1484,-9.9862,91,false
2024/02/12 14:10:26:414,0.2322,-0.1221,-9.9838,91,false
2024/02/12 14:10:26:572,0.1867,-0.1796,-9.9455,91,false
2024/02/12 14:10:26:732,0.249,-0.1844,-9.9599,91,false
2024/02/12 14:10:26:893,0.1652,-0.182,-9.9455,91,false
2024/02/12 14:10:27:051,0.1915,-0.1796,-9.9503,91,false
2024/02/12 14:10:27:211,0.2203,-0.1149,-10.0149,91,false
2024/02/12 14:10:27:372,0.1844,-0.1963,-9.9527,91,false
2024/02/12 14:10:27:530,0.2035,-0.1245,-9.9168,91,false
2024/02/12 14:10:27:690,0.1796,-0.1006,-9.9599,91,false
2024/02/12 14:10:27:851,0.1724,-0.1006,-9.9623,91,false
2024/02/12 14:10:28:010,0.2418,-0.1508,-9.979,91,false
2024/02/12 14:10:28:168,0.2059,-0.1484,-9.9647,91,false
2024/02/12 14:10:28:330,0.2011,-0.2346,-9.9551,91,false
2024/02/12 14:10:28:489,0.1796,-0.1341,-9.9311,91,false
2024/02/12 14:10:28:648,0.2586,-0.1891,-9.9647,91,false
2024/02/12 14:10:28:810,0.2274,-0.1556,-9.9455,91,false
2024/02/12 14:10:28:968,0.2083,-0.1844,-9.9599,91,false
2024/02/12 14:10:29:127,0.237,-0.1963,-9.9742,91,false
2024/02/12 14:10:29:289,0.1963,-0.1413,-9.9407,91,false
2024/02/12 14:10:29:446,0.2227,-0.1437,-9.9431,91,false
2024/02/12 14:10:29:607,0.2634,-0.1963,-9.9862,91,false
2024/02/12 14:10:29:768,0.1532,-0.2251,-9.9719,91,false
2024/02/12 14:10:29:926,0.2466,-0.1676,-9.9766,91,false
2024/02/12 14:10:30:086,0.1939,-0.1628,-9.9623,91,false
2024/02/12 14:10:30:249,0.17,-0.1317,-9.979,91,false
2024/02/12 14:10:30:406,0.2155,-0.146,-9.9623,91,false
2024/02/12 14:10:30:565,0.2083,-0.158,-9.9144,91,false
2024/02/12 14:10:30:725,0.2538,-0.0814,-9.9575,91,false
2024/02/12 14:10:30:885,0.2346,-0.1796,-9.9407,91,false
2024/02/12 14:10:31:044,0.2011,-0.2179,-9.9647,91,false
2024/02/12 14:10:31:206,0.2274,-0.2083,-10.0102,91,false
2024/02/12 14:10:31:364,0.2131,-0.2011,-9.9551,91,false
2024/02/12 14:10:31:523,0.2562,-0.1484,-9.9551,91,false
2024/02/12 14:10:31:684,0.2274,-0.2083,-10.0149,91,false
2024/02/12 14:10:31:842,0.2179,-0.1197,-9.9264,91,false
2024/02/12 14:10:32:003,0.1939,-0.1413,-9.9431,91,false
2024/02/12 14:10:32:162,0.2729,-0.1628,-9.9407,91,false
2024/02/12 14:10:32:321,0.2155,-0.1963,-9.9335,91,false
2024/02/12 14:10:32:481,0.2394,-0.1939,-9.9407,91,false
2024/02/12 14:10:32:641,0.2155,-0.1197,-9.9383,91,false
2024/02/12 14:10:32:801,0.2682,-0.1676,-9.9527,91,false
2024/02/12 14:10:32:960,0.158,-0.1796,-9.9527,91,false
2024/02/12 14:10:33:120,0.1317,-0.1173,-9.9407,91,false
2024/02/12 14:10:33:279,0.2251,-0.1939,-9.9719,91,false
2024/02/12 14:10:33:439,0.2251,-0.1006,-9.9048,91,false
2024/02/12 14:10:33:600,0.2466,-0.1317,-9.9623,91,false
2024/02/12 14:10:33:758,0.2274,-0.1149,-9.9742,91,false
2024/02/12 14:10:33:918,0.2394,-0.1652,-9.9503,91,false
2024/02/12 14:10:34:078,0.1939,-0.1652,-9.9671,91,false
2024/02/12 14:10:34:237,0.1891,-0.1341,-9.9695,91,false
2024/02/12 14:10:34:397,0.2011,-0.1796,-9.9934,91,false
2024/02/12 14:10:34:558,0.1676,-0.1317,-9.9096,91,false
2024/02/12 14:10:34:716,0.2011,-0.1006,-9.9216,91,false
2024/02/12 14:10:34:876,0.2059,-0.1532,-9.9527,91,false
2024/02/12 14:10:35:037,0.1987,-0.2442,-10.0197,91,false
2024/02/12 14:10:35:196,0.2322,-0.2251,-9.9264,91,false
2024/02/12 14:10:35:355,0.2131,-0.2035,-9.9647,91,false
2024/02/12 14:10:35:516,0.2586,-0.1963,-9.9311,91,false
2024/02/12 14:10:35:674,0.2562,-0.1939,-9.9048,91,false
2024/02/12 14:10:35:834,0.1844,-0.1484,-9.9695,91,false
2024/02/12 14:10:35:996,0.2251,-0.1556,-9.9982,91,false
2024/02/12 14:10:36:153,0.237,-0.1867,-9.9527,91,false
2024/02/12 14:10:36:314,0.2083,-0.1484,-9.9886,91,false
2024/02/12 14:10:36:474,0.249,-0.1508,-9.9359,91,false
2024/02/12 14:10:36:633,0.2155,-0.158,-9.9383,91,false
2024/02/12 14:10:36:794,0.2203,-0.1437,-9.9599,91,false
2024/02/12 14:10:36:954,0.2322,-0.1724,-9.9264,91,false
2024/02/12 14:10:37:113,0.1891,-0.1556,-9.9766,91,false
2024/02/12 14:10:37:272,0.1628,-0.1963,-9.9527,91,false
2024/02/12 14:10:37:435,0.2298,-0.1269,-9.9479,91,false
2024/02/12 14:10:37:593,0.1796,-0.1891,-9.9599,91,false
2024/02/12 14:10:37:752,0.2083,-0.1317,-9.9383,91,false
2024/02/12 14:10:37:912,0.1532,-0.1197,-9.9623,91,false
2024/02/12 14:10:38:067,0.1939,-0.1437,-9.9623,91,false
2024/02/12 14:10:38:231,0.261,-0.1867,-9.9455,91,false
2024/02/12 14:10:38:391,0.2203,-0.1652,-9.9335,91,false
2024/02/12 14:10:38:550,0.3089,-0.1891,-9.9623,91,false
2024/02/12 14:10:38:710,0.2155,-0.182,-9.924,91,false
2024/02/12 14:10:38:871,0.2035,-0.1652,-9.9264,91,false
2024/02/12 14:10:39:029,0.1844,-0.1891,-9.9575,91,false
2024/02/12 14:10:39:190,0.2274,-0.1437,-9.9623,91,false
2024/02/12 14:10:39:350,0.182,-0.1484,-9.9695,91,false
2024/02/12 14:10:39:508,0.2298,-0.2107,-9.9695,91,false
2024/02/12 14:10:39:668,0.2274,-0.1915,-9.9311,91,false
2024/02/12 14:10:39:830,0.1724,-0.1772,-9.9527,91,false
2024/02/12 14:10:39:989,0.1293,-0.2346,-9.979,91,false
2024/02/12 14:10:40:148,0.1867,-0.1939,-9.991,91,false
2024/02/12 14:10:40:309,0.1796,-0.1891,-9.9335,91,false
2024/02/12 14:10:40:467,0.2634,-0.1269,-9.9719,91,false
2024/02/12 14:10:40:627,0.249,-0.1963,-9.9647,91,false
2024/02/12 14:10:40:789,0.1101,-0.1724,-10.0245,91,false
2024/02/12 14:10:40:947,0.2035,-0.1844,-9.9719,91,false
2024/02/12 14:10:41:106,0.2227,-0.1556,-9.9024,91,false
2024/02/12 14:10:41:267,0.2131,-0.1748,-9.9575,91,false
2024/02/12 14:10:41:426,0.2442,-0.1484,-9.9838,91,false
2024/02/12 14:10:41:587,0.1676,-0.146,-9.9144,91,false
2024/02/12 14:10:41:747,0.1963,-0.1628,-9.9551,91,false
2024/02/12 14:10:41:905,0.2322,-0.1101,-9.9814,91,false
2024/02/12 14:10:42:064,0.1796,-0.2346,-9.9288,91,false
2024/02/12 14:10:42:222,0.2203,-0.2035,-9.9575,91,false
2024/02/12 14:10:42:386,0.2155,-0.2251,-9.9407,91,false
2024/02/12 14:10:42:545,0.1963,-0.2035,-9.9335,91,false
2024/02/12 14:10:42:705,0.2466,-0.182,-9.9407,91,false
2024/02/12 14:10:42:861,0.2107,-0.1341,-9.9695,91,false
2024/02/12 14:10:43:024,0.1867,-0.1556,-9.9503,91,false
2024/02/12 14:10:43:186,0.2514,-0.1844,-9.912,91,false
2024/02/12 14:10:43:343,0.1724,-0.1772,-9.9216,91,false
2024/02/12 14:10:43:503,0.2059,-0.1389,-10.0365,91,false
2024/02/12 14:10:43:664,0.1724,-0.1508,-9.8976,91,false
2024/02/12 14:10:43:823,0.249,-0.1604,-9.9527,91,false
2024/02/12 14:10:43:983,0.2107,-0.1293,-9.9647,91,false
2024/02/12 14:10:44:143,0.2777,-0.2035,-9.9766,91,false
2024/02/12 14:10:44:302,0.1867,-0.1365,-9.9503,91,false
2024/02/12 14:10:44:461,0.2059,-0.1748,-9.9407,91,false
2024/02/12 14:10:44:630,0.2131,-0.1604,-9.9192,91,false
2024/02/12 14:10:44:782,0.2203,-0.1748,-9.9623,91,false
2024/02/12 14:10:44:941,0.2083,-0.1748,-9.9551,91,false
2024/02/12 14:10:45:101,0.1939,-0.1724,-9.9599,91,false
2024/02/12 14:10:45:260,0.2035,-0.1748,-9.9623,91,false
2024/02/12 14:10:45:419,0.2849,-0.1532,-9.9623,91,false
2024/02/12 14:10:45:582,0.2011,-0.2035,-9.9527,91,false
2024/02/12 14:10:45:740,0.2298,-0.2011,-9.9623,91,false
2024/02/12 14:10:45:899,0.2514,-0.1317,-9.9,91,false
2024/02/12 14:10:46:060,0.2729,-0.1556,-9.9431,91,false
2024/02/12 14:10:46:219,0.2705,-0.1556,-9.9383,91,false
2024/02/12 14:10:46:379,0.1939,-0.1389,-9.9814,91,false
2024/02/12 14:10:46:539,0.1987,-0.1173,-10.0078,91,false
2024/02/12 14:10:46:697,0.2251,-0.1508,-9.9383,91,false
2024/02/12 14:10:46:858,0.2035,-0.1772,-9.9575,91,false
2024/02/12 14:10:47:019,0.2131,-0.2274,-9.9407,91,false
2024/02/12 14:10:47:178,0.1844,-0.17,-9.9216,91,false
2024/02/12 14:10:47:338,0.1748,-0.1844,-9.9407,91,false
2024/02/12 14:10:47:498,0.2466,-0.1508,-9.9599,91,false
2024/02/12 14:10:47:658,0.1724,-0.1413,-9.9144,91,false
2024/02/12 14:10:47:817,0.2514,-0.1963,-9.9814,91,false
2024/02/12 14:10:47:979,0.2442,-0.1437,-9.9264,91,false
2024/02/12 14:10:48:137,0.2801,-0.1676,-9.9551,91,false
2024/02/12 14:10:48:297,0.182,-0.1891,-9.912,91,false
2024/02/12 14:10:48:458,0.2322,-0.1317,-9.9551,91,false
2024/02/12 14:10:48:615,0.2227,-0.17,-9.9335,91,false
2024/02/12 14:10:48:776,0.2538,-0.1245,-9.9503,91,false
2024/02/12 14:10:48:937,0.2107,-0.1197,-9.9503,91,false
2024/02/12 14:10:49:096,0.2538,-0.1796,-9.9455,91,false
2024/02/12 14:10:49:255,0.2251,-0.2251,-9.9407,91,false
2024/02/12 14:10:49:416,0.1628,-0.1293,-9.9503,91,false
2024/02/12 14:10:49:576,0.1939,-0.1963,-9.9144,91,false
2024/02/12 14:10:49:735,0.2083,-0.1628,-9.9742,91,false
2024/02/12 14:10:49:895,0.2538,-0.1891,-9.9719,91,false
2024/02/12 14:10:50:054,0.1676,-0.1724,-9.9096,91,false
2024/02/12 14:10:50:214,0.2322,-0.1652,-9.9551,91,false
2024/02/12 14:10:50:376,0.2274,-0.2203,-9.924,91,false
2024/02/12 14:10:50:534,0.2083,-0.1484,-9.9359,91,false
2024/02/12 14:10:50:693,0.2203,-0.2011,-9.9311,91,false
2024/02/12 14:10:50:855,0.1844,-0.2155,-9.9766,91,false
2024/02/12 14:10:51:013,0.1676,-0.2203,-9.9503,91,false
2024/02/12 14:10:51:174,0.1556,-0.1245,-9.924,91,false
2024/02/12 14:10:51:334,0.2346,-0.1844,-9.9886,91,false
2024/02/12 14:10:51:493,0.1891,-0.1676,-9.9216,91,false
2024/02/12 14:10:51:652,0.182,-0.1508,-9.9288,91,false
2024/02/12 14:10:51:826,0.1987,-0.1652,-9.9551,91,false
2024/02/12 14:10:51:972,0.1915,-0.0359,-9.9216,91,false
2024/02/12 14:10:52:131,0.2059,-0.1772,-9.9311,91,false
2024/02/12 14:10:52:292,0.2586,-0.1532,-9.924,91,false
2024/02/12 14:10:52:451,0.1676,-0.1676,-9.9455,91,false
2024/02/12 14:10:52:610,0.1891,-0.1748,-9.9527,91,false
2024/02/12 14:10:52:772,0.2155,-0.1987,-9.9,91,false
2024/02/12 14:10:52:930,0.2035,-0.0982,-9.9072,91,false
2024/02/12 14:10:53:089,0.2394,-0.1173,-9.9455,91,false
2024/02/12 14:10:53:251,0.2251,-0.1149,-9.9288,91,false
2024/02/12 14:10:53:409,0.2251,-0.1748,-9.9168,91,false
2024/02/12 14:10:53:570,0.2298,-0.2155,-9.9479,91,false
2024/02/12 14:10:53:730,0.2155,-0.1532,-9.9335,91,false
2024/02/12 14:10:53:889,0.237,-0.1891,-9.9168,91,false
2024/02/12 14:10:54:048,0.1987,-0.1365,-9.9575,91,false
2024/02/12 14:10:54:209,0.2586,-0.2035,-9.9575,91,false
2024/02/12 14:10:54:368,0.2274,-0.1484,-9.9072,91,false
2024/02/12 14:10:54:527,0.249,-0.1556,-9.9599,91,false
2024/02/12 14:10:54:688,0.1939,-0.158,-10.003,91,false
2024/02/12 14:10:54:846,0.2274,-0.1413,-9.9072,91,false
2024/02/12 14:10:55:005,0.2466,-0.146,-9.9958,91,false
2024/02/12 14:10:55:167,0.2059,-0.2298,-9.9599,91,false
2024/02/12 14:10:55:325,0.2562,-0.1987,-9.9623,91,false
2024/02/12 14:10:55:485,0.2466,-0.1508,-9.9335,91,false
2024/02/12 14:10:55:646,0.2203,-0.1221,-9.9455,91,false
2024/02/12 14:10:55:804,0.2514,-0.1915,-9.9719,91,false
2024/02/12 14:10:55:964,0.1915,-0.1796,-9.9288,91,false
2024/02/12 14:10:56:125,0.237,-0.146,-9.9335,91,false
2024/02/12 14:10:56:283,0.2418,-0.1221,-9.9216,91,false
2024/02/12 14:10:56:443,0.2658,-0.146,-9.9766,91,false
2024/02/12 14:10:56:604,0.2442,-0.1867,-9.9982,91,false
2024/02/12 14:10:56:763,0.1437,-0.1149,-9.924,91,false
2024/02/12 14:10:56:922,0.1796,-0.17,-9.9455,91,false
2024/02/12 14:10:57:083,0.1796,-0.1652,-9.9407,91,false
2024/02/12 14:10:57:241,0.2059,-0.1556,-9.9575,91,false
2024/02/12 14:10:57:401,0.2466,-0.1867,-9.9766,91,false
2024/02/12 14:10:57:562,0.2203,-0.1101,-9.9479,91,false
2024/02/12 14:10:57:720,0.237,-0.1484,-9.9623,91,false
2024/02/12 14:10:57:880,0.1939,-0.1867,-9.9695,91,false
2024/02/12 14:10:58:041,0.2849,-0.1867,-9.9431,91,false
2024/02/12 14:10:58:199,0.1891,-0.1221,-9.9288,91,false
2024/02/12 14:10:58:360,0.1796,-0.2705,-9.9144,91,false
2024/02/12 14:10:58:519,0.2107,-0.1221,-9.9072,91,false
2024/02/12 14:10:58:678,0.2203,-0.1628,-9.9192,91,false
2024/02/12 14:10:58:838,0.2538,-0.1365,-10.0078,91,false
2024/02/12 14:10:58:999,0.1844,-0.1676,-9.9455,91,false
2024/02/12 14:10:59:158,0.2322,-0.2203,-9.924,91,false
2024/02/12 14:10:59:317,0.2634,-0.0934,-10.0221,91,false
2024/02/12 14:10:59:478,0.1844,-0.1652,-9.9623,91,false
2024/02/12 14:10:59:637,0.2227,-0.1413,-9.912,91,false
2024/02/12 14:10:59:797,0.1724,-0.2155,-9.9838,91,false
2024/02/12 14:10:59:958,0.2538,-0.1628,-9.9431,91,false
2024/02/12 14:11:00:115,0.2322,-0.1508,-9.9766,91,false
2024/02/12 14:11:00:275,0.2227,-0.1365,-9.9216,91,false
2024/02/12 14:11:00:436,0.2442,-0.1867,-9.9671,91,false
2024/02/12 14:11:00:595,0.1652,-0.2035,-9.9671,91,false
2024/02/12 14:11:00:755,0.2562,-0.1676,-9.9407,91,false
2024/02/12 14:11:00:915,0.1604,-0.1317,-9.9575,91,false
2024/02/12 14:11:01:074,0.2227,-0.1006,-9.9814,91,false
2024/02/12 14:11:01:234,0.2346,-0.0934,-9.9527,91,false
2024/02/12 14:11:01:395,0.2418,-0.2298,-9.9551,91,false
2024/02/12 14:11:01:554,0.2322,-0.2083,-9.9192,91,false
2024/02/12 14:11:01:713,0.261,-0.1772,-9.9695,91,false
2024/02/12 14:11:01:874,0.2418,-0.1604,-9.9671,91,false
2024/02/12 14:11:02:032,0.1796,-0.1963,-9.9695,91,false
2024/02/12 14:11:02:193,0.2394,-0.1221,-9.9431,91,false
2024/02/12 14:11:02:354,0.1844,-0.182,-9.9264,91,false
2024/02/12 14:11:02:512,0.2107,-0.1987,-9.9359,91,false
2024/02/12 14:11:02:672,0.2274,-0.158,-9.9359,91,false
2024/02/12 14:11:02:833,0.2011,-0.1987,-9.9503,91,false
2024/02/12 14:11:02:991,0.1365,-0.1963,-9.979,91,false
2024/02/12 14:11:03:154,0.1796,-0.1987,-9.9359,91,false
2024/02/12 14:11:03:312,0.1676,-0.2346,-9.9934,91,false
2024/02/12 14:11:03:471,0.17,-0.1532,-9.9192,91,false
2024/02/12 14:11:03:630,0.2035,-0.1724,-9.9455,91,false
2024/02/12 14:11:03:791,0.2035,-0.1221,-9.979,91,false
2024/02/12 14:11:03:951,0.2083,-0.2298,-9.9431,91,false
2024/02/12 14:11:04:110,0.1987,-0.158,-9.9503,91,false
2024/02/12 14:11:04:271,0.2251,-0.2035,-9.9072,91,false
2024/02/12 14:11:04:430,0.1604,-0.158,-9.991,91,false
2024/02/12 14:11:04:589,0.2059,-0.1772,-9.9407,91,false
2024/02/12 14:11:04:750,0.1891,-0.1317,-9.9096,91,false
2024/02/12 14:11:04:909,0.2466,-0.1987,-9.9168,91,false
2024/02/12 14:11:05:069,0.2274,-0.1269,-9.9335,91,false
2024/02/12 14:11:05:228,0.2442,-0.1987,-9.9671,91,false
2024/02/12 14:11:05:388,0.182,-0.1173,-9.9599,91,false
2024/02/12 14:11:05:548,0.1796,-0.1389,-9.9599,91,false
2024/02/12 14:11:05:708,0.2107,-0.1604,-9.9359,91,false
2024/02/12 14:11:05:867,0.2035,-0.2825,-10.003,91,false
2024/02/12 14:11:06:026,0.2059,-0.158,-9.9719,91,false
2024/02/12 14:11:06:187,0.2059,-0.2035,-9.9311,91,false
2024/02/12 14:11:06:347,0.1844,-0.1389,-9.9575,91,false
2024/02/12 14:11:06:506,0.146,-0.249,-9.8881,91,false
2024/02/12 14:11:06:666,0.1676,-0.1341,-9.9838,91,false
2024/02/12 14:11:06:825,0.2562,-0.1724,-9.9647,91,false
2024/02/12 14:11:06:985,0.1987,-0.17,-9.9671,91,false
2024/02/12 14:11:07:146,0.1987,-0.1604,-9.991,91,false
2024/02/12 14:11:07:304,0.2107,-0.1891,-9.9551,91,false
2024/02/12 14:11:07:464,0.1987,-0.1628,-9.9695,91,false
2024/02/12 14:11:07:624,0.2274,-0.182,-9.9551,91,false
2024/02/12 14:11:07:783,0.2466,-0.1532,-9.9647,91,false
2024/02/12 14:11:07:943,0.2131,-0.1341,-9.9383,91,false
2024/02/12 14:11:08:103,0.1628,-0.1844,-9.9647,91,false
2024/02/12 14:11:08:262,0.1197,-0.1149,-9.9048,91,false
2024/02/12 14:11:08:421,0.2131,-0.1939,-9.9503,91,false
2024/02/12 14:11:08:582,0.2179,-0.1484,-9.9527,91,false
2024/02/12 14:11:08:742,0.237,-0.1963,-9.8952,91,false
2024/02/12 14:11:08:901,0.2059,-0.1652,-9.8952,91,false
2024/02/12 14:11:09:062,0.2801,-0.1365,-9.9814,91,false
2024/02/12 14:11:09:221,0.2394,-0.1724,-9.9479,91,false
2024/02/12 14:11:09:380,0.2131,-0.2203,-9.9431,91,false
2024/02/12 14:11:09:542,0.2155,-0.1652,-9.924,91,false
2024/02/12 14:11:09:699,0.2251,-0.2035,-9.9575,91,false
2024/02/12 14:11:09:859,0.1867,-0.0766,-9.9671,91,false
2024/02/12 14:11:10:019,0.1939,-0.1317,-9.9623,91,false
2024/02/12 14:11:10:179,0.1772,-0.1867,-9.9503,91,false
2024/02/12 14:11:10:350,0.2274,-0.146,-9.9264,91,false
2024/02/12 14:11:10:499,0.2203,-0.1508,-9.9766,91,false
2024/02/12 14:11:10:658,0.1796,-0.2466,-9.9144,91,false
2024/02/12 14:11:10:818,0.2274,-0.1987,-9.9503,91,false
2024/02/12 14:11:10:979,0.2227,-0.1532,-9.9742,91,false
2024/02/12 14:11:11:138,0.2921,-0.1748,-9.9623,91,false
2024/02/12 14:11:11:296,0.1939,-0.1844,-9.9048,91,false
2024/02/12 14:11:11:455,0.1987,-0.3089,-9.9623,91,false
2024/02/12 14:11:11:617,0.237,-0.1748,-9.9359,91,false
2024/02/12 14:11:11:776,0.2179,-0.0982,-9.9671,91,false
2024/02/12 14:11:11:938,0.2203,-0.1844,-9.9623,91,false
2024/02/12 14:11:12:096,0.2777,-0.146,-9.9814,91,false
2024/02/12 14:11:12:255,0.1772,-0.1437,-9.9623,91,false
2024/02/12 14:11:12:416,0.1987,-0.1317,-9.9982,91,false
2024/02/12 14:11:12:575,0.1748,-0.1604,-9.9144,91,false
2024/02/12 14:11:12:735,0.182,-0.1149,-9.9838,91,false
2024/02/12 14:11:12:895,0.1724,-0.1915,-9.991,91,false
2024/02/12 14:11:13:053,0.2322,-0.2083,-9.9168,91,false
2024/02/12 14:11:13:213,0.2394,-0.1365,-9.9671,91,false
2024/02/12 14:11:13:374,0.1532,-0.1437,-9.9695,91,false
2024/02/12 14:11:13:534,0.2107,-0.2059,-9.9455,91,false
2024/02/12 14:11:13:692,0.2179,-0.1556,-9.9719,91,false
2024/02/12 14:11:13:853,0.2562,-0.1173,-9.979,91,false
2024/02/12 14:11:14:012,0.1796,-0.1556,-9.979,91,false
2024/02/12 14:11:14:171,0.2203,-0.1891,-9.9359,91,false
2024/02/12 14:11:14:333,0.2466,-0.1293,-9.9575,91,false
2024/02/12 14:11:14:491,0.2059,-0.1173,-9.9575,91,false
2024/02/12 14:11:14:650,0.158,-0.1652,-9.9264,91,false
2024/02/12 14:11:14:811,0.2059,-0.1772,-9.979,91,false
2024/02/12 14:11:14:970,0.249,-0.1484,-9.8737,91,false
2024/02/12 14:11:15:130,0.2442,-0.1604,-9.9192,91,false
2024/02/12 14:11:15:290,0.2442,-0.2035,-9.9407,91,false
2024/02/12 14:11:15:449,0.2322,-0.1317,-9.9407,91,false
2024/02/12 14:11:15:609,0.2322,-0.1915,-9.9383,91,false
2024/02/12 14:11:15:769,0.1748,-0.1006,-9.9742,91,false
2024/02/12 14:11:15:929,0.2442,-0.1317,-9.9479,91,false
2024/02/12 14:11:16:088,0.182,-0.158,-9.9551,91,false
2024/02/12 14:11:16:249,0.249,-0.2059,-9.9455,91,false
2024/02/12 14:11:16:407,0.2227,-0.1484,-9.9359,91,false
2024/02/12 14:11:16:567,0.2777,-0.2035,-9.9886,91,false
2024/02/12 14:11:16:729,0.1772,-0.1173,-9.9407,91,false
2024/02/12 14:11:16:886,0.2179,-0.158,-9.9383,91,false
2024/02/12 14:11:17:046,0.17,-0.1604,-9.9623,91,false
2024/02/12 14:11:17:207,0.2107,-0.182,-9.9359,91,false
2024/02/12 14:11:17:366,0.2418,-0.1987,-9.9671,91,false
2024/02/12 14:11:17:527,0.2514,-0.1389,-9.9359,91,false
2024/02/12 14:11:17:686,0.2179,-0.1915,-9.924,91,false
2024/02/12 14:11:17:845,0.2825,-0.1197,-9.9503,91,false
2024/02/12 14:11:18:005,0.1987,-0.1748,-9.9096,91,false
